name,author,content,tag
裴常侍以題薔薇架十八韻見示因廣為三十韻以,白居易,託質依高架，攢花對小堂。晚開春去後，獨秀院中央。霽景朱明早，芳時白晝長。穠因天與色，麗共日爭光。剪碧排千萼，研朱染萬房。煙條塗石綠，粉蕊撲雌黃。根動彤雲湧，枝搖赤羽翔。九微燈炫轉，七寶帳熒煌。淑氣薰行徑，清陰接步廊。照樑迷藻梲，耀壁變雕牆。爛若叢然火，殷於葉得霜。胭脂含臉笑，蘇合裛衣香。浹洽濡晨露，玲瓏漏夕陽。合羅排勘纈，醉暈淺深妝。乍見疑回面，遙看誤斷腸。風朝舞飛燕，雨夜泣蕭娘。桃李慚無語，芝蘭讓不芳。山榴何細碎，石竹苦尋常。蕙慘偎欄避，蓮羞映浦藏。怯教蕉葉戰，妒得柳花狂。豈可輕嘲詠，應須痛比方。畫屏風自展，繡傘蓋誰張。翠錦挑成字，丹砂印著行。猩猩凝血點，瑟瑟蹙金匡。散亂萎紅片，尖纖嫩紫芒。觸僧飄毳褐，留妓冒羅裳。寡和陽春曲，多情騎省郎。緣誇美顏色，引出好文章。東顧辭仁裡，西歸入帝鄉。假如君愛殺，留著莫移將。,
夜雨有念,白居易,以道治心氣，終歲得晏然。何乃慼慼意，忽來風雨天？既非慕榮顯，又不恤飢寒。胡為悄不樂，抱膝殘燈前？形影暗相問，心默對以言。骨肉能幾人？各在天一端。吾兄寄宿州，吾弟客東川。南北五千裡，吾身在中間。欲去病未能，欲住心不安。有如波上舟，此縛而彼牽。自我向道來，於今六七年。煉成不二性，銷盡千萬緣。唯有恩愛火，往往猶熬煎。豈是藥無效，病多難盡蠲。,
清明夜,白居易,好風朧月清明夜，碧砌紅軒刺史家。獨繞回廊行復歇，遙聽絃管暗看花。,清明節
贖雞,白居易,清晨臨江望，水禽正喧繁。鳧雁與鷗鷺，遊颺戲朝暾。適有鬻雞者，挈之來遠村。飛鳴彼何樂，窘束此何冤。喔喔十四雛，罩縛同一樊。足傷金距縮，頭搶花冠翻。經宿廢飲啄，日高詣屠門。遲迴未死間，飢渴欲相吞。常慕古人道，仁信及魚豚。見茲生惻隱，贖放雙林園。開籠解索時，雞雞聽我言。與爾鏹三百，小惠何足論。莫學銜環雀，崎嶇謾報恩。,
勸酒寄元九,白居易,薤葉有朝露，槿枝無宿花。君今亦如此，促促生有涯。既不逐禪僧，林下學楞伽。又不隨道士，山中煉丹砂。百年夜分半，一歲春無多。何不飲美酒，胡然自悲嗟。俗號銷愁藥，神速無以加。一杯驅世慮，兩杯反天和。三杯即酩酊，或笑任狂歌。陶陶復兀兀，吾孰知其他？況在名利途，平生有風波。深心藏陷阱，巧言織網羅。舉目非不見，不醉欲如何？,
反鮑明遠《白頭吟》,白居易,炎炎者烈火，營營者小蠅。火不熱貞玉，蠅不點清冰。此苟無所受，彼莫能相仍。乃知物性中，各有能不能。古稱怨恨死，則人有所懲。懲淫或應可，在道未為弘。譬如蜩鷃徒，啾啾啅龍鵬。宜當委之去，寥廓高飛騰。豈能泥塵下，區區酬怨憎。胡為坐自苦，吞悲仍撫膺。,
驪宮高,白居易,高高驪山上有宮，朱樓紫殿三四重。遲遲兮春日，玉甃暖兮溫泉溢。嫋嫋兮秋風，山蟬鳴兮宮樹紅。翠華不來歲月久，牆有衣兮瓦有鬆。吾君在位已五載，何不一幸乎其中？西去都門幾多地，吾君不遊有深意。一人出兮不容易，六宮從兮百司備。八十一車千萬騎，朝有宴飫暮有賜。中人之產數百家，未足充君一日費。吾君修己人不知，不自逸兮不自嬉。吾君愛人人不識，不傷財兮不傷力。驪宮高兮高入雲，君之來兮為一身，君之不來兮為萬人。,
雜曲歌辭·浪淘沙,白居易,一泊沙來一泊去，一重浪滅一重生。相攪相淘無歇日，會交山海一時平。白浪茫茫與海連，平沙浩浩四無邊。暮去朝來淘不住，遂令東海變桑田。青草湖中萬里程，黃梅雨裡一人行。愁見灘頭夜泊處，風翻暗浪打船聲。借問江湖與海水，何似君情與妾心。相恨不如潮有信，相思始覺海非深。海底飛塵終有日，山頭化石豈無時。誰道小郎拋小婦，船頭一去沒回期。隨波逐浪到天涯，遷客生還有幾家。卻到帝鄉重富貴，請君莫忘浪淘沙。,
九日登西原宴望同諸兄弟作。,白居易,病愛枕蓆涼，日高眠未輟。弟兄呼我起，今日重陽節。起登西原望，懷抱同一豁。移座就菊叢，糕酒前羅列。雖無絲與管，歌笑隨情發。白日未及傾，顏酡耳已熱。酒酣四向望，六合何空闊。天地自久長，斯人幾時活。請看原下村，村人死不歇。一村四十家，哭葬無虛月。指此各相勉，良辰且歡悅。,
途中作,白居易,早起上肩舁，一杯平旦醉。晚憩下肩舁，一覺殘春睡。身不經營物，心不思量事。但恐綺與裡，只如吾氣味。,
過昭君村　村在歸州東北四十里。,白居易,靈珠產無種，彩雲出無根。亦如彼姝子，生此遐陋村。至麗物難掩，遽選入君門。獨美眾所嫉，終棄於塞垣。唯此希代色，豈無一顧恩？事排勢須去，不得由至尊。白黑既可變，丹青何足論？竟埋岱北骨，不返巴東魂。慘澹晚雲水，依稀舊鄉園。妍姿化已久，但有村名存。村中有遺老，指點為我言。不取往者戒，恐貽來者冤。至今村女面，燒灼成瘢痕。,
齊物二首,白居易,青松高百尺，綠蕙低數寸。同生大塊間，長短各有分。長者不可退，短者不可進。若用此理推，窮通兩無悶。椿壽八千春，槿花不經宿。中間復何有，冉冉孤生竹。竹身三年老，竹色四時綠。雖謝椿有餘，猶勝槿不足。,
題海圖屏風元和己丑年作。,白居易,海水無風時，波濤安悠悠。鱗介無小大，遂性各沉浮。突兀海底鰲，首冠三神丘。鉤網不能制，其來非一秋。或者不量力，謂茲鰲可求。屓贔牽不動，綸絕沉其鉤。一鰲既頓頷，諸鰲齊掉頭。白濤與黑浪，呼吸繞咽喉。噴風激飛廉，鼓波怒陽侯。鯨鯢得其便，張口欲吞舟。萬里無活鱗，百川多倒流。遂使江漢水，朝宗意亦休。蒼然屏風上，此畫良有由。,
啄木曲,白居易,莫買寶剪刀，虛費千金直。我有心中愁，知君剪不得。莫磨解結錐，徒勞人氣力。我有腸中結，知君解不得。莫染紅絲線，徒誇好顏色。我有雙淚珠，知君穿不得。莫近紅爐火，炎氣徒相逼。我有兩鬢霜，知君銷不得。刀不能剪心愁，錐不能解腸結。線不能穿淚珠，火不能銷鬢雪。不如飲此神聖盃，萬念千憂一時歇。,
洛下卜居,白居易,三年典郡歸，所得非金帛。天竺石兩片，華亭鶴一隻。飲啄供稻粱，包裹用茵席。誠知是勞費，其奈心愛惜。遠從餘杭郭，同到洛陽陌。下擔拂雲根，開籠展霜翮。貞姿不可雜，高性宜其適。遂就無塵坊，仍求有水宅。東南得幽境，樹老寒泉碧。池畔多竹陰，門前少人跡。未請中庶祿，且脫雙驂易。豈獨為身謀？安吾鶴與石。,
哭劉尚書夢得二首,白居易,四海齊名白與劉，百年交分兩綢繆。同貧同病退閒日，一死一生臨老頭。杯酒英雄君與操，文章微婉我知丘。曹公曰：天下英雄，唯使君與操耳。仲尼雲：後世知丘者春秋。又云：春秋之旨微而婉也。賢豪雖歿精靈在，應共微之地下游。今日哭君吾道孤，寢門淚滿白髭鬚。不知箭折弓何用，兼恐脣亡齒亦枯。窅窅窮泉埋寶玉，駸駸落景掛桑榆。夜臺暮齒期非遠，但問前頭相見無？,
松樹,白居易,白金換得青松樹，君既先栽我不栽。幸有西風易憑仗，夜深偷送好聲來。,
傷友又云傷苦節士。,白居易,陋巷孤寒士，出門苦恓恓。雖雲志氣高，豈免顏色低。平生同門友，通籍在金閨。曩者膠漆契，邇來雲雨睽。正逢下朝歸，軒騎五門西。是時天久陰，三日雨悽悽。蹇驢避路立，肥馬當風嘶。回頭忘相識，佔道上沙堤。昔年洛陽社，貧賤相提攜。今日長安道，對面隔雲泥。近日多如此，非君獨慘悽。死生不變者，唯聞任與黎。,
時世妝,白居易,時世妝，時世妝，出自城中傳四方。時世流行無遠近，腮不施朱面無粉。烏膏注脣脣似泥，雙眉畫作八字低。妍媸黑白失本態，妝成盡似含悲啼。圓鬟無鬢堆髻樣，斜紅不暈赭面狀。昔聞被髮伊川中，辛有見之知有戎。元和妝梳君記取，髻堆面赭非華風。,
秦吉了,白居易,秦吉了，出南中，彩毛青黑花頸紅。耳聰心慧舌端巧，鳥語人言無不通。昨日長爪鳶，今朝大嘴鳥。鳶捎乳燕一窠覆，烏琢母雞雙眼枯。雞號墮地燕驚去，然後拾卵攫其雛。豈無雕與鶚？嗉中肉飽不肯搏。亦有鸞鶴群，閒立揚高如不聞。秦吉了，人云爾是能言鳥，豈不見雞燕之冤苦？吾聞鳳凰百鳥主，爾竟不為鳳凰之前致一言，安用噪噪閒言語。,
新昌新居書事四十韻因寄元郎中張博士,白居易,冒寵已三遷，歸朝始二年。囊中貯餘俸，園外買閒田。狐兔同三徑，蒿萊共一壥。新園聊鏟穢，舊屋且扶顛。檐漏移傾瓦，粱欹換蠹椽。平治繞臺路，整頓近階磚。巷狹開容駕，牆低壘過肩。門閭堪駐蓋，堂室可鋪筵。丹鳳樓當後，青龍寺在前。市街塵不到，宮樹影相連。省史嫌坊遠，豪家笑地偏。敢勞賓客訪，或望子孫傳。不覓他人愛，唯將自性便。等閒栽樹木，隨分佔風煙。逸緻因心得，幽期遇境牽。鬆聲疑澗底，草色勝河邊。虛潤冰銷地，晴和日出天。苔行滑如簟，莎坐軟於綿。簾每當山卷，帷多帶月褰。籬東花掩映，窗北竹嬋娟。跡慕青門隱，名慚紫禁仙。假歸思晚沐，朝去戀春眠。拙薄才無取，疏慵職不專。題牆書命筆，沽酒率分錢。柏杵舂靈藥，銅瓶漱暖泉。爐香穿蓋散，籠燭隔紗然。陳室可曾掃，陶琴不要弦。屏除俗事盡，養活道情全。尚有妻孥累，猶為組綬纏。終須拋爵祿，漸擬斷腥羶。大抵宗莊叟，私心事竺乾。浮榮水劃字，真諦火生蓮。梵部經十二，玄書字五千。是非都付夢，語默不妨禪。博士官猶冷，郎中病已痊。多同僻處住，久結靜中緣。緩步攜筇杖，徐吟展蜀箋。老宜閒語話，悶憶好詩篇。蠻榼來方瀉，蒙茶到始煎。無辭數相見，鬢髮各蒼然。,
偶吟,白居易,里巷多通水，林園盡不扃。鬆身為外戶，池面是中庭。元氏詩三帙，陳家酒一瓶。醉來狂發詠，鄰女映籬聽。,
詠慵,白居易,有官慵不選，有田慵不農。屋穿慵不葺，衣裂慵不縫。有酒慵不酌，無異樽常空。有琴慵不彈，亦與無弦同。家人告飯盡，欲炊慵不舂。親朋寄書至，欲讀慵開封。嘗聞嵇叔夜，一生在慵中。彈琴復鍛鐵，比我未為慵。,
晚望,白居易,江城寒角動，沙洲夕鳥還。獨在高亭上，西南望遠山。,
因沐感發，寄郎上人上二首,白居易,年長身轉慵，百事無所欲。乃至頭上發，經年方一沐。沐稀發苦落，一沐仍半禿。短鬢經霜蓬，老面辭春木。強年過猶近，衰相來何速。應是煩惱多，心焦血不足。漸少不滿把，漸短不盈尺。況茲短少中，日夜落復白。既無神仙術，何除老死籍？只有解脫門，能度衰苦厄。掩鏡望東寺，降心謝禪客。衰白何足言，剃落猶不惜。,
偶吟,白居易,好官病免曾三度，散地歸休已七年。老自退閒非世棄，貧蒙強健是天憐。韋荊南去留春服，王侍中來乞酒錢。便得一年生計足，與君美食復甘眠。,
偶吟,白居易,人生變改故無窮，昔是朝官今野翁。久寄形於朱紫內，漸抽身入蕙荷中。荷衣、蕙帶皆楚詞也。無情水任方圓器，不繫舟隨去住風。猶有鱸魚蓴菜興，來春或擬往江東。,
朱陳村,白居易,徐州古豐縣，有村曰朱陳。去縣百餘里，桑麻青氛氳。機梭聲札札，牛驢走紜紜。女汲澗中水，男採山上薪。縣遠官事少，山深人俗淳。有財不行商，有丁不入軍。家家守村業，頭白不出門。生為村之民，死為村之塵。田中老與幼，相見何欣欣。一村唯兩姓，世世為婚姻。親疏居有族，少長遊有群。黃雞與白酒，歡會不隔旬。生者不遠別，嫁娶先近鄰。死者不遠葬，墳墓多繞村。既安生與死，不苦形與神。所以多壽考，往往見玄孫。我生禮義鄉，少小孤且貧。徒學辨是非，只自取辛勤。世法貴名教，士人重冠婚。以此自桎梏，信為大謬人。十歲解讀書，十五能屬文。二十舉秀才，三十為諫臣。下有妻子累，上有君親恩。承家與事國，望此不肖身。憶昨旅遊初，迨今十五春。孤舟三適楚，羸馬四經秦。晝行有飢色，夜寢無安魂。東西不暫住，來往若浮雲。離亂失故鄉，骨肉多散分。江南與江北，各有平生親。平生終日別，逝者隔年聞。朝憂臥至暮，夕哭坐達晨。悲火燒心曲，愁霜侵鬢根。一生苦如此，長羨村中民。,
李都尉古劍,白居易,古劍寒黯黯，鑄來幾千秋。白光納日月，紫氣排鬥牛。有客借一觀，愛之不敢求。湛然玉匣中，秋水澄不流。至寶有本性，精剛無與儔。可使寸寸折，不能繞指柔。願快直士心，將斷佞臣頭。不願報小怨，夜半刺私仇。勸君慎所用，無作神兵羞。,
初授拾遺,白居易,奉詔登左掖，束帶參朝議。何言初命卑，且脫風塵吏。杜甫陳子昂，才名括天地。當時非不遇，尚無過斯位。況餘蹇薄者，寵至不自意。驚近白日光，慚非青雲器。天子方從諫，朝廷無忌諱。豈不思匪躬，適遇時無事。受命已旬月，飽食隨班次。諫紙忽盈箱，對之終自愧。,
慈烏夜啼,白居易,慈烏失其母，啞啞吐哀音。晝夜不飛去，經年守故林。夜夜夜半啼，聞者為沾襟。聲中如告訴，未盡反哺心。百鳥豈無母，爾獨哀怨深。應是母慈重，使爾悲不任。昔有吳起者，母歿喪不臨。嗟哉斯徒輩，其心不如禽。慈烏復慈烏，鳥中之曾參。,母親，諷刺詩
諭友,白居易,昨夜霜一降，殺君庭中槐。幹葉不待黃，索索飛下來。憐君感節物，晨起步前階。臨風踏葉立，半日顏色低。西望長安城，歌鐘十二街。何人不歡樂，君獨心悠哉。白日頭上走，朱顏鏡中頹。平生青雲心，銷化成死灰。我今贈一言，勝飲酒千杯。其言雖甚鄙，可破悒悒懷。朱門有勳賢，陋巷有顏回。窮通各問命，不繫才不才。推此自豁豁，不必待安排。,
寄隱者,白居易,賣藥向都城，行憩青門樹。道逢馳驛者，色有非常懼。親族走相送，欲別不敢住。私怪問道旁，何人復何故？雲是右丞相，當國握樞務。祿厚食萬錢，恩深日三顧。昨日延英對，今日崖州去。由來君臣間，寵辱在朝暮。青青東郊草，中有歸山路。歸去臥雲人，謀身計非誤。,
重到渭上舊居,白居易,舊居清渭曲，開門當蔡渡。十年方一還，幾欲迷歸路。追思昔日行，感傷故遊處。插柳作高林，種桃成老樹。因驚成人者，盡是舊童孺。試問舊老人，半為繞村墓。浮生同過客，前後遞來去。白日如弄珠，出沒光不住。人物日改變，舉目悲所遇。回念念我身，安得不衰暮。朱顏銷不歇，白髮生無數。唯有山門外，三峰色如故。,
