name,author,content,tag
和《思归乐》,白居易,山中不栖鸟，夜半声嘤嘤。似道思归乐，行人掩泣听。皆疑此山路，迁客多南征。忧愤气不散，结化为精灵。我谓此山鸟，本不因人生。人心自怀土，想作思归鸣。孟尝平居时，娱耳琴泠泠。雍门一言感，未奏泪沾缨。魏武铜雀妓，日与欢乐并。一旦西陵望，欲歌先涕零。峡猿亦无意，陇水复何情。为入愁人耳，皆为肠断声。请看元侍御，亦宿此邮亭。因听思归鸟，神气独安宁。问君何以然，道胜心自平。虽为南迁客，如在长安城。云得此道来，何虑复何营。穷达有前定，忧喜无交争。所以事君日，持宪立天庭。虽有回天力，挠之终不倾。况始三十余，年少有直名。心中志气大，眼前爵禄轻。君恩若雨露，君威若雷霆。退不苟免难，进不曲求荣。在火辨玉性，经霜识松贞。展禽任三黜，灵均长独醒。获戾自东洛，贬官向南荆。再拜辞阙下，长揖别公卿。荆州又非远，驿路半月程。汉水照天碧，楚山插云青。江陵橘似珠，宜城酒如饧。谁谓遣谪去，未妨游赏行。人生百岁内，天地暂寓形。太仓一稊米，大海一浮萍。身委逍遥篇，心付头陀经。尚达生死观，宁为宠辱惊？中怀苟有主，外物安能萦。任意思归乐，声声啼到明。,
偶作二首,白居易,战马春放归，农牛冬歇息。何独徇名人，终身役心力？来者殊未已，去者不知还。我今悟已晚，六十方退闲。犹胜不悟者，老死红尘间。名无高与卑，未得多健羡。事无小与大，已得多厌贱。如此常自苦，反此或自安。此理知甚易，此道行甚难。勿信人虚语，君当事上看。,
西湖晚归回望孤山寺赠诸客,白居易,柳湖松岛莲花寺，晚动归桡出道场。卢橘子低山雨重，栟榈叶战水风凉。烟波澹荡摇空碧，楼殿参差倚夕阳。到岸请君回首望，蓬莱宫在海中央。,
鹦鹉,白居易,陇西鹦鹉到江东，养得经年觜渐红。常恐思归先剪翅，每因喂食暂开笼。人怜巧语情虽重，鸟忆高飞意不同。应似朱门歌舞妓，深藏牢闭后房中。,
鹦鹉,白居易,竟日语还默，中宵栖复惊。身囚缘彩翠，心苦为分明。暮起归巢思，春多忆侣声。谁能拆笼破，从放快飞鸣？,
鹤,白居易,人各有所好，物固无常宜。谁谓尔能舞，不如闲立时。,
筝,白居易,云髻飘萧绿，花颜旖旎红。双眸剪秋水，十指剥春葱。楚艳为门阀，秦声是女工。甲明银得勒，柱触玉玲珑。猿苦啼嫌月，莺娇语风。移愁来手底，送恨入弦中。赵瑟清相似，胡琴闹不同。慢弹回断雁，急奏转飞蓬。霜佩锵还委，冰泉咽复通。珠联千拍碎，刀截一声终。倚丽精神定，矜能意态融。歇时情不断，休去思无穷。灯下青春夜，樽前白首翁。且听应得在，老耳未多聋。,
寄微之三首,白居易,江州望通州，天涯与地末。有山万丈高，有水千里阔。间之以云雾，飞鸟不可越。谁知千古险，为我二人设。通州君初到，郁郁愁如结。江州我方去，迢迢行未歇。道路日乖隔，音信日断绝。因风欲寄语，地远声不彻。生当复相逢，死当从此别。君游襄阳日，我在长安住。今君在通州，我过襄阳去。襄阳九里郭，楼堞连云树。顾此稍依依，是君旧游处。苍茫蒹葭水，中有浔阳路。此去更相思，江西少亲故。去国日已远，喜逢物似人。如何含此意，江上坐思君。有如河岳气，相合方氛氲。狂风吹中绝，两处成孤云。风回终有时，云合岂无因？努力各自爱，穷通我尔身。,
访陶公旧宅,白居易,垢尘不污玉，灵凤不啄膻。呜呼陶靖节，生彼晋宋间。心实有所守，口终不能言。永惟孤竹子，拂衣首阳山。夷齐各一身，穷饿未为难。先生有五男，与之同饥寒。肠中食不充，身上衣不完。连征竟不起，斯可谓真贤。我生君之后，相去五百年。每读五柳传，目想心拳拳。昔常咏遗风，著为十六篇。今来访故宅，森若君在前。不慕尊有酒，不慕琴无弦。慕君遗荣利，老死此丘园。柴桑古村落，栗里旧山川。不见篱下菊，但馀墟中烟。子孙虽无闻，族氏犹未迁。每逢姓陶人，使我心依然。,
偶作二首,白居易,扰扰贪生人，几何不夭阏。遑遑爱名人，几何能贵达。伊余信多幸，拖紫垂白发。身为三品官，年已五十八。筋骸虽早衰，尚未苦羸惙。资产虽不丰，亦不甚贫竭。登山力犹在，遇酒兴时发。无事日月长，不羁天地阔。安身有处所，适意无时节。解带松下风，抱琴池上月。人间所重者，相印将军钺。谋虑系安危，威权主生杀。焦心一身苦，炙手旁人热。未必方寸间，得如吾快活。日出起盥栉，振衣入道场。寂然无他念，但对一炉香。日高始就食，食亦非膏粱。精粗随所有，亦足饱充肠。日午脱巾簪，燕息窗下床。清风飒然至，卧可致羲皇。日西引杖屦，散步游林塘。或饮茶一盏，或吟诗一章。日久多不食，有时唯命觞。何以送闲夜，一曲秋霓裳。一日分五时，作息率有常。自喜老后健，不嫌闲中忙。是非一以贯，身世交相忘。若问此何许，此是无何乡。,
不致仕,白居易,七十而致仕，礼法有明文。何乃贪荣者，斯言如不闻？可怜八九十，齿坠双眸昏。朝露贪名利，夕阳忧子孙。挂冠顾翠緌，悬车惜朱轮。金章腰不胜，伛偻入君门。谁不爱富贵？谁不恋君恩？年高须告老，名遂合退身。少时共嗤诮，晚岁多因循。贤哉汉二疏，彼独是何人？寂寞东门路，无人继去尘。,
卜居,白居易,游宦京都二十春，贫中无处可安贫。长羡蜗牛犹有舍，不如硕鼠解藏身。却求容立锥头地，免似漂流木偶人。但道吾庐心便足，敢辞湫隘与嚣尘。,
建昌江,白居易,建昌江水县门前，立马教人唤渡船。忽似妄年归蔡渡，草风沙雨渭河边。,
长庆二年七月自中书舍人出守杭州，路次蓝溪,白居易,太原一男子，自顾庸且鄙。老逢不次恩，洗拔出泥滓。既居可言地，愿助朝廷理。伏阁三上章，戆愚不称旨。圣人存大体，优贷容不死。凤诏停舍人，鱼书除刺史。冥怀齐宠辱，委顺随行止。我自得此心，于兹十年矣。馀杭乃名郡，郡郭临江汜。已想海门山，潮声来入耳。昔予贞元末，羁旅曾游此。甚觉太守尊，亦谙鱼酒美。因生江海兴，每羡沧浪水。尚拟拂衣行，况今兼禄仕。青山峰峦接，白日烟尘起。东道既不通，改辕遂南指。自秦穷楚越，浩荡五千里。闻有贤主人，而多好山水。是行颇为惬，所历良可纪。策马度蓝溪，胜游从此始。,
赠樊著作,白居易,阳城为谏议，以正事其君。其手如屈轶，举必指佞臣。卒使不仁者，不得秉国钧。元稹为御史，以直立其身。其心如肺石，动必达穷民。东川八十家，冤愤一言伸。刘辟肆乱心，杀人正纷纷。其嫂曰庾氏，弃绝不为亲。从史萌逆节，隐心潜负恩。其佐曰孔戡，舍去不为宾。凡此士与女，其道天下闻。常恐国史上，但记凤与麟。贤者不为名，名彰教乃敦。每惜若人辈，身死名亦沦。君为著作郎，职废志空存。虽有良史才，直笔无所申。何不自著书，实录彼善人。编为一家言，以备史阙文。,
思归时初为校书郎。,白居易,养无晨昏膳，隐无伏腊资。遂求及亲禄，黾勉来京师。薄俸未及亲，别家已经时。冬积温席恋，春违采兰期。夏至一阴生，稍稍夕漏迟。块然抱愁者，长夜独先知。悠悠乡关路，梦去身不随。坐惜时节变，蝉鸣槐花枝。,
和《阳城驿》,白居易,商山阳城驿，中有叹者谁。云是元监察，江陵谪去时。忽见此驿名，良久涕欲垂。何故阳道州，名姓同于斯。怜君一寸心，宠辱誓不移。疾恶若巷伯，好贤如缁衣。沉吟不能去，意者欲改为。改为避贤驿，大署于门楣。荆人爱羊祜，户曹改为辞。一字不忍道，况兼姓呼之。因题八百言，言直文甚奇。诗成寄与我，锵若金和丝。上言阳公行，友悌无等夷。骨肉同衾裯，至死不相离。次言阳公迹，夏邑始栖迟。乡人化其风，少长皆孝慈。次言阳公道，终日对酒卮。兄弟笑相顾，醉貌红怡怡。次言阳公节，謇謇居谏司。誓心除国蠹，决死犯天威。终言阳公命，左迁天一涯。道州炎瘴地，身不得生归。一一皆实录，事事无孑遗。凡是为善者，闻之恻然悲。道州既已矣，往者不可追。何世无其人，来者亦可思。愿以君子文，告彼大乐师。附于雅歌末，奏之白玉墀。天子闻此章，教化如法施。直谏从如流，佞臣恶如疵。宰相闻此章，政柄端正持。进贤不知倦，去邪勿复疑。宪臣闻此章，不敢怀依违。谏官闻此章，不忍纵诡随。然后告史氏，旧史有前规。若作阳公传，欲令后世知。不劳叙世家，不用费文辞。但于国史上，全录元稹诗。,
酬吴七见寄,白居易,曲江有病客，寻常多掩关。又闻马死来，不出身更闲。闻有送书者，自起出门看。素缄署丹字，中有琼瑶篇。口吟耳自听，当暑忽翛然。似漱寒玉冰，如闻商风弦。首章叹时节，末句思笑言。懒慢不相访，隔街如隔山。尝闻陶潜语，心远地自偏。君住安邑里，左右车徒喧。竹药闭深院，琴尊开小轩。谁知市南地，转作壶中天。君本上清人，名在石堂间。不知有何过，谪作人间仙。常恐岁月满，飘然归紫烟。莫忘蜉蝣内，进士有同年。,
放鹰,白居易,十月鹰出笼，草枯雉兔肥。下鞲随指顾，百掷无一遗。鹰翅疾如风，鹰爪利如锥。本为鸟所设，今为人所资。孰能使之然，有术甚易知。取其向背性，制在饥饱时。不可使长饱，不可使长饥。饥则力不足，饱则背人飞。乘饥纵搏击，未饱须絷维。所以爪翅功，而人坐收之。圣明驭英雄，其术亦如斯。鄙语不可弃，吾闻诸猎师。,
琵琶,白居易,弦清拨剌语铮铮，背却残灯就月明。赖是心无惆怅事，不然争奈子弦声。,
答《箭镞》,白居易,矢人职司忧，为箭恐不精。精在利其镞，错磨锋镝成。插以青竹竿，羽之赤雁翎。勿言分寸铁，为用乃长兵。闻有狗盗者，昼伏夜潜行。摩弓拭箭镞，夜射不待明。一盗既流血，百犬同吠声。狺狺嗥不已，主人为之惊。盗心憎主人，主人不知情。反责镞太利，矢人获罪名。寄言控弦者，愿君少留听。何不向西射，西天有狼星。何不向东射，东海有长鲸。不然学仁贵，三矢平虏庭。不然学仲连，一发下燕城。胡为射小盗，此用无乃轻。徒沾一点血，虚污箭头腥。,
答崔侍郎、钱舍人书问，因继以诗,白居易,旦暮两蔬食，日中一闲眠。便是了一日，如此已三年。心不择时适，足不拣地安。穷通与远近，一贯无两端。常见今之人，其心或不然。在劳则念息，处静已思喧。如是用身心，无乃自伤残？坐输忧恼便，安得形神全？吾有二道友，蔼蔼崔与钱。同飞青云路，独堕黄泥泉。岁暮物万变，故情何不迁？应为平生心，与我同一源。帝乡远于日，美人高在天。谁谓万里别，常若在目前。泥泉乐者鱼，云路游者鸾。勿言云泥异，同在逍遥间。因君问心地，书后偶成篇。慎勿说向人，人多笑此言。,
上阳白发人－愍怨旷也,白居易,上阳人，红颜闇老白发新。绿衣监使守宫门，一闭上阳多少春。玄宗末岁初选入，入时十六今六十。同时采择百馀人，零落年深残此身。忆昔吞悲别亲族，扶入车中不教哭。皆云入内便承恩，脸似芙蓉胸似玉。未容君王得见面，已被杨妃遥侧目。妒令潜配上阳宫，一生遂向空房宿。宿空房，秋夜长，夜长无寐天不明。耿耿残灯背壁影，萧萧暗雨打窗声。春日迟，日迟独坐天难暮。宫莺百啭愁厌闻，梁燕双栖老休妒。莺归燕去长悄然，春往秋来不记年。唯向深宫望明月，东西四五百回圆。今日宫中年最老，大家遥赐尚书号。小头鞋履窄衣裳，青黛点眉眉细长。外人不见见应笑，天宝末年时世妆。上阳人，苦最多。少亦苦，老亦苦，少苦老苦两如何。君不见昔时吕向美人赋，又不见今日上阳白发歌。,
废琴,白居易,丝桐合为琴，中有太古声。古声淡无味，不称今人情。玉徽光彩灭，朱弦尘土生。废弃来已久，遗音尚泠泠。不辞为君弹，纵弹人不听。何物使之然？羌笛与秦筝。,
留别,白居易,秋凉卷朝簟，春暖撤夜衾。虽是无情物，欲别尚沉吟。况与有情别，别随情浅深。二年欢笑意，一旦东西心。独留诚可念，同行力不任。前事讵能料，后期谅难寻。唯有潺湲泪，不惜共沾襟。,
朝归书寄元八,白居易,进入阁前拜，退就廊下餐。归来昭国里，人卧马歇鞍。却睡至日午，起坐心浩然。况当好时节，雨后清和天。柿树绿阴合，王家庭院宽。瓶中鄠县酒，墙上终南山。独眠仍独坐，开襟当风前。禅师与诗客，次第来相看。要语连夜语，须眠终日眠。除非奉朝谒，此外无别牵。年长身且健，官贫心甚安。幸无急病痛，不至苦饥寒。自此聊以适，外缘不能干。唯应静者信，难为动者言。台中元侍御，早晚作郎官。未作郎官际，无人相伴闲。,
感春,白居易,老思不禁春，风光照眼新。花房红鸟觜，池浪碧鱼鳞。倚棹谁为伴，持杯自问身。心情多少在，六十二三人。,
一七令·诗,白居易,诗，绮美，瑰奇。明月夜，落花时。能助欢笑，亦伤别离。调清金石怨，吟苦鬼神悲。天下只应我爱，世间惟有君知。自从都尉别苏句，便到司空送白辞。,
感春,白居易,巫峡中心郡，巴城四面春。草青临水地，头白见花人。忧喜皆心火，荣枯是眼尘。除非一杯酒，何物更关身？,
议婚,白居易,天下无正声，悦耳即为娱。人间无正色，悦目即为姝。颜色非相远，贫富则有殊。贫为时所弃，富为时所趋。红楼富家女，金缕绣罗襦。见人不敛手，娇痴二八初。母兄未开口，已嫁不须臾。绿窗贫家女，寂寞二十馀。荆钗不直钱，衣上无真珠。几回人欲聘，临日又踟蹰。主人会良媒，置酒满玉壶。四座且勿饮，听我歌两途。富家女易嫁，嫁早轻其夫。贫家女难嫁，嫁晚孝于姑。闻君欲娶妇，娶妇意何如。,
